24,5,1,3 
24,148,0,1 
24,91,3,3 
24,9,3,3 
24,149,3,2 
24,150,3,2 
24,13,3,3 
24,30,3,3 
24,16,3,3 
24,131,3,3 
24,40,3,3 
24,56,3,3 
24,80,3,3 
24,57,3,3 
24,31,3,3 
24,136,1,3 
24,78,3,3 
24,79,3,2 
24,64,3,3 
24,49,3,2 
24,50,3,3 
25,151,3,3 
25,52,3,3 
25,76,3,2 
25,141,3,2 
25,104,3,3 
25,5,1,3 
25,69,3,2 
25,35,3,2 
25,152,2,3 
25,153,3,2 
25,127,3,3 
25,30,3,3 
25,154,3,2 
25,155,3,2 
25,39,3,2 
25,40,3,3 
25,77,3,3 
25,156,3,2 
25,31,3,3 
25,145,2,1 
25,32,1,2 
25,2,3,3 
25,78,3,3 
25,79,3,2 
25,49,3,2 
25,157,3,3 
25,67,1,3 
26,4,1,3 
26,1,2,3 
26,158,2,2 
26,102,3,2 
27,159,1,1 
27,53,3,3 
28,77,3,3 
29,151,3,3 
29,33,3,3 
29,160,1,2 
29,24,1,2 
29,117,3,2 
29,140,3,2 
29,68,3,3 
29,161,3,2 
29,119,3,3 
29,1,1,3 
29,34,2,3 
29,121,1,2 
29,85,2,3 
29,86,2,3 
29,162,2,2 
29,54,3,3 
29,163,3,2 
29,36,3,3 
29,164,3,3 
29,83,3,2 
29,165,0,1 
29,124,0,2 
29,9,3,3 
29,10,3,2 
29,11,3,3 
29,107,3,3 
29,13,3,3 
29,14,2,3 
29,37,3,3 
29,166,3,1 
29,167,3,3 
29,15,3,2 
29,168,0,1 
29,169,2,1 
29,158,1,2 
29,128,3,3 
29,95,1,3 
29,170,2,1 
29,111,0,2 
29,99,2,2 
29,39,2,2 
29,131,1,3 
29,80,2,3 
29,77,2,3 
29,22,2,3 
29,133,0,1 
29,171,2,2 
29,57,3,3 
29,45,3,3 
29,112,1,3 
29,46,3,3 
29,103,2,2 
29,114,2,3 
29,137,3,3 
30,4,0,3 
30,25,3,1 
30,26,3,2 
30,87,3,2 
30,9,3,3 
30,10,2,2 
30,172,3,2 
30,15,0,2 
30,99,3,2 
30,23,3,3 
30,42,3,3 
30,78,0,3 
31,107,3,3 
32,52,3,3 
32,92,2,2 
32,173,1,1 
32,172,1,2 
32,174,1,2 
32,175,2,2 
32,40,3,3 
32,56,1,3 
32,80,3,3 
32,31,2,3 
32,47,3,3 
32,63,3,2 
32,2,3,3 
32,64,1,3 
32,50,3,3 
32,157,2,3 
32,66,2,2 
32,67,1,3 
33,15,0,2 
34,107,3,3 
35,102,3,2 
36,151,3,3 
36,1,3,3 
36,5,3,3 
36,152,3,3 
36,125,3,2 
36,107,3,3 
36,13,2,3 
36,98,1,2 
36,21,3,3 
36,22,2,3 
36,23,3,3 
36,58,1,2 
36,44,3,3 
36,62,3,2 
36,136,3,3 
36,114,3,3 
37,66,2,2 
38,105,2,3 
38,151,2,3 
38,140,2,2 
38,0,3,3 
38,176,1,2 
38,177,3,3 
38,163,2,2 
38,178,0,2 
38,9,3,3 
39,9,2,3 
39,78,3,3 
40,30,3,3 
40,40,3,3 
40,56,0,3 
41,4,3,3 
41,116,1,2 
41,179,3,3 
41,76,3,2 
41,180,2,1 
41,24,1,2 
41,82,3,2 
41,0,3,3 
41,176,2,2 
41,104,3,3 
41,34,3,3 
41,181,3,3 
41,70,3,3 
41,182,1,1 
41,35,1,2 
41,183,3,2 
41,86,3,3 
41,89,3,3 
41,184,2,2 
41,83,3,2 
41,165,1,1 
41,185,3,2 
41,125,2,2 
41,91,3,3 
41,10,3,2 
41,11,3,3 
41,186,3,3 
41,187,0,2 
41,73,3,3 
41,149,2,2 
41,150,3,2 
41,13,3,3 
41,127,3,3 
41,14,3,3 
41,188,1,1 
41,189,0,1 
41,167,3,3 
41,15,2,2 
41,190,2,1 
41,95,3,3 
41,16,3,3 
41,155,2,2 
41,55,3,3 
41,110,2,2 
41,191,2,2 
41,170,3,1 
41,18,3,2 
41,20,1,3 
41,80,3,3 
41,21,3,3 
41,81,1,2 
41,77,1,3 
41,132,1,2 
41,23,1,3 
41,133,1,1 
41,171,2,2 
41,45,3,3 
42,87,3,2 
42,9,3,3 
42,37,3,3 
42,143,0,1 
42,156,2,2 
43,25,1,1 
43,5,3,3 
43,54,3,3 
43,90,3,2 
43,192,3,2 
43,173,2,1 
43,170,3,1 
43,102,3,2 
43,193,3,3 
43,32,3,2 
44,25,2,1 
45,151,3,3 
46,5,3,3 
47,51,3,2 
47,52,3,3 
47,25,2,1 
47,26,3,2 
47,120,3,3 
47,5,3,3 
47,85,3,3 
47,87,3,2 
47,54,3,3 
47,90,3,2 
47,194,3,2 
47,109,3,2 
47,37,3,3 
47,30,3,3 
47,154,3,2 
47,111,3,2 
47,97,3,3 
47,98,3,2 
47,100,3,2 
47,101,2,3 
47,131,3,3 
47,40,3,3 
47,3,2,2 
47,57,3,3 
47,44,3,3 
47,60,2,2 
47,61,3,3 
47,135,3,2 
47,46,3,3 
47,62,3,2 
47,103,3,2 
47,136,3,3 
47,137,1,3 
47,2,3,3 
47,146,2,3 
47,79,2,2 
47,64,3,3 
47,49,3,2 
47,115,3,2 
47,50,3,3 
47,66,3,2 
48,195,3,2 
48,0,3,3 
48,196,1,2 
48,30,1,3 
48,40,3,3 
48,2,3,3 
48,78,3,3 
48,64,3,3 
49,26,3,2 
49,7,3,2 
49,11,3,3 
49,95,3,3 
49,144,3,2 
50,67,1,3 
51,104,3,3 
51,197,3,3 
51,163,3,2 
51,29,3,1 
51,152,3,3 
51,100,3,2 
51,40,3,3 
51,136,3,3 
51,32,3,2 
51,78,3,3 
51,49,3,2 
52,68,3,3 
52,56,2,3 
52,78,3,3 
52,64,2,3 
53,36,3,3 
54,25,3,1 
55,4,3,3 
55,53,3,3 
55,68,3,3 
55,1,3,3 
55,198,2,2 
55,85,3,3 
55,199,3,2 
55,87,3,2 
55,36,3,3 
55,164,3,3 
55,7,3,2 
55,9,3,3 
55,10,3,2 
55,107,3,3 
55,126,3,3 
55,14,3,3 
55,37,3,3 
55,200,3,3 
55,15,0,2 
55,95,3,3 
55,155,3,2 
55,17,3,2 
55,96,3,2 
55,20,3,3 
55,80,3,3 
55,77,3,3 
55,3,3,2 
55,22,3,3 
55,102,0,2 
55,23,3,3 
55,57,3,3 
55,84,3,3 
55,44,3,3 
55,112,3,3 
55,46,3,3 
55,114,3,3 
55,137,3,3 
56,53,3,3 
57,29,3,1 
57,40,3,3 
57,56,0,3 
57,59,3,2 
57,136,3,3 
57,78,3,3 
57,67,1,3 
58,23,3,3 
59,151,0,3 
59,4,3,3 
59,116,2,2 
59,51,2,2 
59,52,3,3 
59,201,3,1 
59,118,2,1 
59,202,3,2 
59,25,3,1 
59,176,3,2 
59,1,3,3 
59,203,3,2 
59,197,3,3 
59,177,2,3 
59,27,2,1 
59,35,2,2 
59,122,2,1 
59,204,2,2 
59,106,2,2 
59,162,3,2 
59,54,3,3 
59,163,3,2 
59,29,1,1 
59,6,3,2 
59,123,3,2 
59,152,2,3 
59,91,3,3 
59,92,2,2 
59,205,3,2 
59,71,2,2 
59,126,3,3 
59,186,0,3 
59,138,3,2 
59,12,3,1 
59,13,3,3 
59,196,3,2 
59,127,3,3 
59,188,2,1 
59,168,3,1 
59,206,2,1 
59,95,3,3 
59,155,3,2 
59,207,0,0 
59,130,0,1 
59,191,3,2 
59,111,1,2 
59,97,3,3 
59,99,2,2 
59,100,2,2 
59,38,3,3 
59,208,0,1 
59,19,2,1 
59,20,3,3 
59,80,3,3 
59,21,3,3 
59,209,3,2 
59,77,3,3 
59,132,2,2 
59,102,2,2 
59,133,0,1 
59,134,3,2 
59,57,3,3 
59,156,1,2 
59,58,2,2 
59,84,3,3 
59,42,3,3 
59,59,3,2 
59,44,3,3 
59,31,1,3 
59,46,3,3 
59,62,2,2 
59,136,3,3 
59,210,2,2 
59,114,3,3 
59,137,3,3 
59,2,3,3 
59,78,3,3 
59,64,3,3 
59,49,3,2 
59,67,3,3 
59,211,3,3 
60,63,3,2 
60,65,3,2 
61,86,3,3 
61,28,3,3 
61,54,3,3 
61,212,1,2 
61,10,3,2 
61,213,3,2 
61,14,3,3 
61,16,3,3 
61,155,2,2 
61,20,3,3 
61,84,3,3 
62,89,3,3 
62,78,3,3 
63,161,2,2 
63,86,3,3 
63,184,1,2 
63,97,2,3 
64,0,3,3 
64,200,3,3 
64,40,3,3 
64,31,3,3 
65,4,0,3 
65,94,3,3 
66,151,2,3 
66,4,3,3 
66,116,2,2 
66,1,3,3 
66,199,1,2 
66,54,3,3 
66,90,2,2 
66,10,3,2 
66,14,3,3 
66,37,3,3 
66,20,3,3 
66,80,3,3 
66,81,3,2 
66,77,3,3 
66,23,3,3 
66,84,3,3 
66,45,3,3 
66,115,2,2 
67,53,3,3 
68,51,1,2 
68,25,0,1 
68,5,1,3 
68,107,1,3 
68,30,1,3 
68,214,2,2 
68,97,2,3 
68,46,3,3 
68,62,0,2 
68,64,2,3 
68,50,2,3 
68,67,0,3 
69,54,2,3 
70,52,3,3 
70,0,3,3 
70,163,3,2 
70,149,3,2 
70,30,3,3 
70,214,2,2 
70,22,3,3 
70,43,3,2 
70,44,3,3 
70,136,3,3 
71,4,3,3 
71,215,3,3 
71,1,0,3 
71,197,3,3 
71,35,3,2 
71,122,2,1 
71,86,3,3 
71,88,3,3 
71,216,3,3 
71,152,0,3 
71,7,3,2 
71,124,3,2 
71,125,3,2 
71,153,3,2 
71,138,3,2 
71,12,3,1 
71,13,3,3 
71,14,3,3 
71,37,3,3 
71,188,3,1 
71,217,3,1 
71,74,3,3 
71,158,3,2 
71,218,3,1 
71,219,2,2 
71,128,3,3 
71,95,0,3 
71,155,3,2 
71,207,0,0 
71,19,3,1 
71,20,3,3 
71,21,3,3 
71,77,3,3 
71,132,3,2 
71,22,3,3 
71,23,3,3 
71,133,3,1 
71,171,3,2 
71,156,3,2 
71,58,3,2 
71,84,3,3 
71,220,3,2 
71,79,3,2 
72,25,2,1 
72,120,3,3 
72,5,3,3 
72,9,3,3 
72,99,3,2 
72,22,3,3 
72,44,3,3 
72,46,3,3 
72,114,3,3 
72,67,3,3 
73,140,2,2 
73,203,1,2 
73,54,3,3 
73,163,1,2 
73,212,2,2 
73,9,3,3 
73,72,3,2 
73,73,3,3 
73,95,2,3 
73,16,3,3 
73,110,0,2 
73,129,3,2 
73,18,2,2 
73,77,1,3 
73,133,0,1 
73,46,3,3 
73,137,3,3 
74,54,3,3 
75,78,3,3 
75,64,1,3 
75,67,3,3 
76,149,3,2 
76,12,2,1 
76,80,3,3 
76,77,3,3 
76,22,2,3 
77,116,2,2 
77,52,3,3 
77,140,0,2 
77,1,1,3 
77,5,2,3 
77,34,1,3 
77,85,1,3 
77,54,3,3 
77,36,3,3 
77,212,0,2 
77,216,1,3 
77,90,1,2 
77,92,3,2 
77,10,1,2 
77,107,3,3 
77,126,3,3 
77,221,2,2 
77,194,3,2 
77,109,1,2 
77,14,3,3 
77,37,1,3 
77,30,1,3 
77,128,2,3 
77,154,2,2 
77,129,1,2 
77,111,1,2 
77,97,2,3 
77,100,0,2 
77,39,1,2 
77,131,3,3 
77,40,1,3 
77,20,3,3 
77,56,3,3 
77,80,3,3 
77,41,1,2 
77,81,2,2 
77,77,3,3 
77,22,2,3 
77,23,3,3 
77,57,3,3 
77,58,1,2 
77,84,3,3 
77,42,3,3 
77,193,1,3 
77,44,1,3 
77,60,2,2 
77,46,3,3 
77,62,3,2 
77,103,2,2 
77,136,3,3 
77,47,2,3 
77,63,2,2 
77,137,3,3 
77,2,1,3 
77,78,3,3 
77,79,0,2 
77,64,3,3 
77,50,3,3 
77,67,2,3 
78,33,3,3 
79,4,3,3 
79,179,3,3 
79,201,3,1 
79,141,3,2 
79,161,3,2 
79,1,3,3 
79,120,3,3 
79,85,3,3 
79,106,3,2 
79,90,3,2 
79,152,3,3 
79,222,3,3 
79,10,3,2 
79,107,3,3 
79,93,1,1 
79,12,0,1 
79,196,0,2 
79,194,2,2 
79,109,3,2 
79,14,3,3 
79,37,3,3 
79,30,3,3 
79,167,3,3 
79,214,3,2 
79,55,3,3 
79,17,3,2 
79,129,3,2 
79,96,2,2 
79,18,2,2 
79,97,3,3 
79,175,3,2 
79,39,3,2 
79,132,2,2 
79,102,3,2 
79,57,3,3 
79,59,3,2 
79,193,3,3 
79,44,3,3 
79,46,3,3 
79,63,3,2 
79,137,3,3 
79,79,3,2 
79,64,3,3 
79,50,3,3 
79,66,3,2 
80,51,2,2 
80,52,2,3 
80,25,3,1 
80,26,2,2 
80,27,2,1 
80,29,0,1 
80,92,1,2 
80,30,3,3 
80,174,1,2 
80,175,3,2 
80,40,3,3 
80,21,3,3 
80,59,3,2 
80,43,3,2 
80,60,3,2 
80,210,1,2 
80,63,3,2 
80,78,1,3 
80,49,3,2 
80,50,2,3 
80,211,1,3 
81,97,3,3 
82,107,2,3 
82,2,3,3 
83,111,2,2 
84,105,3,3 
84,25,3,1 
84,120,3,3 
84,90,3,2 
84,37,3,3 
84,207,3,0 
84,98,2,2 
84,99,3,2 
84,39,3,2 
84,22,3,3 
84,102,1,2 
84,145,1,1 
84,112,3,3 
84,103,3,2 
84,114,3,3 
85,151,0,3 
85,33,3,3 
85,223,3,2 
85,1,1,3 
85,197,3,3 
85,86,3,3 
85,162,3,2 
85,54,1,3 
85,123,2,2 
85,91,3,3 
85,9,3,3 
85,205,3,2 
85,150,1,2 
85,13,0,3 
85,14,3,3 
85,30,3,3 
85,15,2,2 
85,129,3,2 
85,207,0,0 
85,18,3,2 
85,111,1,2 
85,98,3,2 
85,100,2,2 
85,101,2,3 
85,208,1,1 
85,40,3,3 
85,80,2,3 
85,77,3,3 
85,3,0,2 
85,102,3,2 
85,44,1,3 
85,31,3,3 
85,112,2,3 
85,46,3,3 
85,136,3,3 
85,114,1,3 
85,64,3,3 
85,48,1,1 
85,115,1,2 
86,1,3,3 
86,106,1,2 
86,54,3,3 
86,163,3,2 
86,90,3,2 
86,126,3,3 
86,14,2,3 
86,100,1,2 
86,44,2,3 
86,31,1,3 
86,210,1,2 
86,114,2,3 
86,49,1,2 
86,115,2,2 
87,126,3,3 
87,149,2,2 
87,196,3,2 
87,194,3,2 
87,18,2,2 
87,98,3,2 
87,99,1,2 
87,143,2,1 
87,132,1,2 
87,134,2,2 
87,193,1,3 
87,224,1,2 
88,51,2,2 
88,147,3,2 
88,104,3,3 
88,5,3,3 
88,27,3,1 
88,54,3,3 
88,90,3,2 
88,190,2,1 
88,96,3,2 
88,98,3,2 
88,3,3,2 
88,102,3,2 
88,144,3,2 
88,44,3,3 
88,112,3,3 
88,103,3,2 
88,114,3,3 
88,115,3,2 
89,107,3,3 
89,96,3,2 
89,58,2,2 
89,113,1,2 
90,214,3,2 
90,31,3,3 
90,114,3,3 
90,49,3,2 
91,225,3,2 
91,160,3,2 
91,118,1,1 
91,223,3,2 
91,202,2,2 
91,140,3,2 
91,141,2,2 
91,25,0,1 
91,1,3,3 
91,104,3,3 
91,226,1,1 
91,203,2,2 
91,198,3,2 
91,34,3,3 
91,121,3,2 
91,181,3,3 
91,69,1,2 
91,88,3,3 
91,227,3,2 
91,212,3,2 
91,6,2,2 
91,91,3,3 
91,72,3,2 
91,73,3,3 
91,150,2,2 
91,13,3,3 
91,196,0,2 
91,127,2,3 
91,200,3,3 
91,158,3,2 
91,95,2,3 
91,16,3,3 
91,55,3,3 
91,130,2,1 
91,170,1,1 
91,18,2,2 
91,100,3,2 
91,80,3,3 
91,132,2,2 
91,133,1,1 
91,134,2,2 
91,44,3,3 
91,47,2,3 
91,78,3,3 
92,40,3,3 
92,80,3,3 
92,50,2,3 
92,66,2,2 
93,1,0,3 
93,212,0,2 
93,23,3,3 
93,137,3,3 
94,78,0,3 
94,211,3,3 
95,34,3,3 
96,10,3,2 
96,136,3,3 
97,95,3,3 
97,77,3,3 
97,132,3,2 
98,152,0,3 
98,95,1,3 
98,20,3,3 
98,45,3,3 
99,0,3,3 
99,5,2,3 
99,54,3,3 
99,149,3,2 
99,14,3,3 
99,37,3,3 
99,30,3,3 
99,16,2,3 
99,97,2,3 
99,40,3,3 
99,80,3,3 
99,77,3,3 
99,22,3,3 
99,44,2,3 
99,61,2,3 
99,46,3,3 
99,78,3,3 
99,64,3,3 
100,0,3,3 
100,5,3,3 
100,54,3,3 
100,90,3,2 
100,9,3,3 
100,172,1,2 
100,228,3,1 
100,100,3,2 
100,131,3,3 
100,22,3,3 
100,193,3,3 
100,44,3,3 
100,112,1,3 
100,67,2,3 
101,151,3,3 
101,90,3,2 
101,152,3,3 
101,149,3,2 
101,95,3,3 
101,40,3,3 
101,80,3,3 
101,41,2,2 
101,62,1,2 
101,32,3,2 
101,78,3,3 
101,49,1,2 
101,50,3,3 
102,51,2,2 
102,52,3,3 
102,24,1,2 
102,117,3,2 
102,53,3,3 
102,161,2,2 
102,25,3,1 
102,26,3,2 
102,1,3,3 
102,5,3,3 
102,199,3,2 
102,28,3,3 
102,106,3,2 
102,89,3,3 
102,54,3,3 
102,90,3,2 
102,124,3,2 
102,200,3,3 
102,30,3,3 
102,95,3,3 
102,97,3,3 
102,99,3,2 
102,80,3,3 
102,21,3,3 
102,143,2,1 
102,41,2,2 
102,81,3,2 
102,84,3,3 
102,44,3,3 
102,60,3,2 
102,31,3,3 
102,61,3,3 
102,112,3,3 
102,62,1,2 
102,103,3,2 
102,210,3,2 
102,63,3,2 
102,114,3,3 
102,2,3,3 
102,78,3,3 
102,64,3,3 
102,49,3,2 
102,115,3,2 
102,50,3,3 
102,66,3,2 
102,211,3,3 
103,229,1,3 
103,172,3,2 
103,58,0,2 
103,42,3,3 
103,43,3,2 
103,32,3,2 
103,47,3,3 
103,79,3,2 
103,67,0,3 
104,49,3,2 
105,58,3,2 
106,51,3,2 
106,1,3,3 
106,5,3,3 
106,27,2,1 
106,106,3,2 
106,54,3,3 
106,92,1,2 
106,107,3,3 
106,172,3,2 
106,109,3,2 
106,37,3,3 
106,30,3,3 
106,174,1,2 
106,214,2,2 
106,96,3,2 
106,97,3,3 
106,39,3,2 
106,40,3,3 
106,56,3,3 
106,41,1,2 
106,57,3,3 
106,42,3,3 
106,193,3,3 
106,43,1,2 
106,60,3,2 
106,31,3,3 
106,61,3,3 
106,112,3,3 
106,46,3,3 
106,62,3,2 
106,103,1,2 
106,136,3,3 
106,32,1,2 
106,47,3,3 
106,210,1,2 
106,63,1,2 
106,114,3,3 
106,137,3,3 
106,230,2,2 
106,2,1,3 
106,78,3,3 
106,79,3,2 
106,64,3,3 
106,49,3,2 
106,65,1,2 
106,50,3,3 
106,157,3,3 
106,66,1,2 
106,211,3,3 
107,93,0,1 
108,151,2,3 
108,25,1,1 
108,200,3,3 
109,25,1,1 
109,26,3,2 
109,29,2,1 
109,44,3,3 
110,4,3,3 
110,52,3,3 
110,0,3,3 
110,25,1,1 
110,203,1,2 
110,5,3,3 
110,162,3,2 
110,54,3,3 
110,29,3,1 
110,108,3,2 
110,30,3,3 
110,231,3,1 
110,154,3,2 
110,100,3,2 
110,131,1,3 
110,40,3,3 
110,132,3,2 
110,102,3,2 
110,57,3,3 
110,42,3,3 
110,60,3,2 
110,135,3,2 
110,136,3,3 
110,47,3,3 
110,114,3,3 
110,230,3,2 
110,2,3,3 
110,146,3,3 
110,78,3,3 
110,232,3,3 
110,64,2,3 
110,67,3,3 
111,172,3,2 
111,56,3,3 
111,42,3,3 
111,47,3,3 
111,2,3,3 
111,78,3,3 
111,64,3,3 
111,49,2,2 
111,66,2,2 
111,67,3,3 
112,120,3,3 
112,194,2,2 
113,191,3,2 
113,97,2,3 
113,41,3,2 
113,57,3,3 
113,44,3,3 
113,78,3,3 
114,26,2,2 
114,1,3,3 
114,85,3,3 
114,54,3,3 
114,107,3,3 
114,109,3,2 
114,214,1,2 
114,97,3,3 
114,39,1,2 
114,56,3,3 
114,58,1,2 
114,42,3,3 
114,44,3,3 
114,61,3,3 
114,114,3,3 
114,137,3,3 
114,230,1,2 
114,66,3,2 
114,67,3,3 
114,211,3,3 
115,172,2,2 
115,134,2,2 
115,46,3,3 
115,47,3,3 
116,1,3,3 
117,4,2,3 
117,116,2,2 
117,233,1,1 
117,118,1,1 
117,1,1,3 
117,181,2,3 
117,88,3,3 
117,54,3,3 
117,123,3,2 
117,7,1,2 
117,10,3,2 
117,107,3,3 
117,234,0,1 
117,12,1,1 
117,13,2,3 
117,196,1,2 
117,37,3,3 
117,94,2,3 
117,188,1,1 
117,95,3,3 
117,155,2,2 
117,111,3,2 
117,97,3,3 
117,98,2,2 
117,131,3,3 
117,20,3,3 
117,77,3,3 
117,132,0,2 
117,171,1,2 
117,134,3,2 
117,156,1,2 
117,44,3,3 
117,114,1,3 
117,78,3,3 
118,235,2,1 
119,225,1,2 
119,160,1,2 
119,236,1,2 
119,68,3,3 
119,1,2,3 
119,104,1,3 
119,34,1,3 
119,177,1,3 
119,70,1,3 
119,199,1,2 
119,89,1,3 
119,36,3,3 
119,227,2,2 
119,126,1,3 
119,173,1,1 
119,73,3,3 
119,14,3,3 
119,200,2,3 
119,38,1,3 
119,84,2,3 
119,78,3,3 
119,64,3,3 
120,40,3,3 
120,210,0,2 
120,2,3,3 
120,64,3,3 
120,50,3,3 
120,157,3,3 
121,4,1,3 
121,229,2,3 
121,76,2,2 
121,233,3,1 
121,195,1,2 
121,176,2,2 
121,104,3,3 
121,197,3,3 
121,177,3,3 
121,86,3,3 
121,123,2,2 
121,152,0,3 
121,125,1,2 
121,10,1,2 
121,107,2,3 
121,142,3,2 
121,153,3,2 
121,73,2,3 
121,196,3,2 
121,94,2,3 
121,30,2,3 
121,174,1,2 
121,95,3,3 
121,110,3,2 
121,130,2,1 
121,21,3,3 
121,77,3,3 
121,133,3,1 
121,134,0,2 
121,145,0,1 
121,210,3,2 
122,104,3,3 
123,229,3,3 
123,201,2,1 
123,195,2,2 
123,237,2,1 
123,140,3,2 
123,104,2,3 
123,69,2,2 
123,70,3,3 
123,238,2,2 
123,212,3,2 
123,6,1,2 
123,83,3,2 
123,165,1,1 
123,8,3,3 
123,153,2,2 
123,234,1,1 
123,213,3,2 
123,173,1,1 
123,93,2,1 
123,127,3,3 
123,94,2,3 
123,16,3,3 
123,239,1,1 
123,18,1,2 
